t_s,ax_g,ay_g,az_g
166.440,0.09470,-0.03235,0.85721
166.450,0.09393,-0.01763,0.90577
166.460,0.09951,-0.00622,0.99332
166.470,0.17896,-0.01875,1.09548
166.480,0.18101,-0.02189,1.10216
166.490,0.17052,-0.04082,1.16069
166.500,0.20738,0.02302,1.25898
166.510,0.23077,-0.02745,1.28909
166.520,0.24658,-0.05268,1.32674
166.530,0.21438,-0.04867,1.38857
166.540,0.22268,-0.03626,1.37929
166.550,0.16433,0.00705,1.37308
166.560,0.17007,-0.03800,1.42517
166.570,0.14208,-0.04513,1.40395
166.580,0.12999,-0.02407,1.39089
166.590,0.12684,-0.02624,1.33522
166.600,0.06906,-0.03534,1.32946
166.610,0.01362,-0.04873,1.31631
166.620,-0.02481,-0.07929,1.26678
166.630,0.00213,-0.07695,1.27329
166.640,-0.05026,-0.09869,1.21863
166.650,-0.07907,-0.07649,1.18165
166.660,-0.11955,-0.08579,1.17423
166.670,-0.12861,-0.09326,1.11386
166.680,-0.17134,-0.08256,1.10700
166.690,-0.15766,-0.10676,1.07623
166.700,-0.19888,-0.10586,1.07305
166.710,-0.18887,-0.11411,1.04786
166.720,-0.19747,-0.11021,1.03675
166.730,-0.24972,-0.10726,1.00071
166.740,-0.18899,-0.14614,0.98714
166.750,-0.19559,-0.11457,0.98386
166.760,-0.17602,-0.12233,0.98440
166.770,-0.16519,-0.12280,0.96416
166.780,-0.12299,-0.13156,0.95421
166.790,-0.14555,-0.12950,0.90099
166.800,-0.13877,-0.14696,0.86718
166.810,-0.13009,-0.13106,0.85702
166.820,-0.11797,-0.11766,0.82348
166.830,-0.12255,-0.15037,0.78520
166.840,-0.12291,-0.14883,0.76588
166.850,-0.11165,-0.12549,0.71006
166.860,-0.17179,-0.14687,0.69074
166.870,-0.07851,-0.14711,0.65090
166.880,-0.08469,-0.12047,0.61875
166.890,-0.10703,-0.13296,0.59431
166.900,-0.13277,-0.09463,0.58238
166.910,-0.07129,-0.12240,0.60283
166.920,-0.09790,-0.12281,0.58584
166.930,-0.05921,-0.09924,0.60183
166.940,-0.07870,-0.08258,0.61315
166.950,0.01096,-0.07649,0.65718
166.960,-0.04055,-0.06326,0.69095
166.970,0.01354,-0.07584,0.73656
166.980,-0.00495,-0.03246,0.77481
166.990,0.06282,-0.07841,0.83659
167.000,0.08135,-0.05085,0.87715
167.010,0.13807,-0.02428,0.95298
167.020,0.13068,-0.02876,1.04899
167.030,0.18338,-0.01082,1.08953
167.040,0.15832,-0.01417,1.15893
167.050,0.18740,0.01120,1.23480
167.060,0.19748,0.03426,1.28017
167.070,0.21729,0.02360,1.32060
167.080,0.21410,0.02564,1.35200
167.090,0.21511,0.04245,1.40022
167.100,0.19461,0.08167,1.38826
167.110,0.18605,0.08886,1.41575
167.120,0.13380,0.06412,1.40242
167.130,0.13449,0.08991,1.40889
167.140,0.13059,0.08474,1.39319
167.150,0.03417,0.11542,1.35915
167.160,0.04545,0.09746,1.34919
167.170,0.01663,0.09272,1.30978
167.180,0.00020,0.13111,1.25583
167.190,-0.04526,0.08222,1.23092
167.200,-0.08636,0.10791,1.19736
167.210,-0.10548,0.12894,1.17846
167.220,-0.15109,0.11431,1.10004
167.230,-0.16268,0.08440,1.12341
167.240,-0.19617,0.08135,1.04694
167.250,-0.15024,0.06693,1.06619
167.260,-0.17764,0.12160,1.04828
167.270,-0.20806,0.06562,1.02018
167.280,-0.18426,0.09842,1.02208
167.290,-0.16384,0.05109,0.97368
167.300,-0.16249,0.12590,0.96823
167.310,-0.19481,0.04255,0.94853
167.320,-0.23205,0.06510,0.93997
167.330,-0.15435,0.08298,0.95455
167.340,-0.17311,0.03907,0.93583
167.350,-0.13664,0.05877,0.88329
167.360,-0.12463,0.03624,0.85918
167.370,-0.11683,0.04411,0.86093
167.380,-0.10054,0.05257,0.77926
167.390,-0.10768,0.01716,0.73747
167.400,-0.09471,0.05066,0.73236
167.410,-0.09929,0.02302,0.66810
167.420,-0.09407,0.05046,0.62663
167.430,-0.11953,-0.00932,0.63527
167.440,-0.13808,-0.00938,0.62318
167.450,-0.05397,-0.00472,0.57207
167.460,-0.09099,-0.02753,0.57618
167.470,-0.05333,0.01235,0.59956
167.480,-0.07143,-0.01027,0.58237
167.490,-0.02056,-0.03396,0.64296
167.500,-0.06527,-0.02953,0.69067
167.510,0.00138,-0.03227,0.68464
167.520,0.03544,0.00200,0.73916
167.530,0.07560,-0.00878,0.79790
167.540,0.11693,-0.02191,0.88965
167.550,0.10195,-0.02784,0.94824
167.560,0.16351,-0.02658,1.06971
167.570,0.19840,0.01252,1.10218
167.580,0.24040,-0.02918,1.18321
167.590,0.22240,-0.00888,1.26264
167.600,0.20828,-0.03434,1.29532
167.610,0.19508,0.00395,1.35896
167.620,0.25369,-0.05632,1.40811
167.630,0.22191,-0.01833,1.48217
167.640,0.19044,-0.05255,1.44120
167.650,0.13633,0.00365,1.40404
167.660,0.12278,-0.03032,1.44083
167.670,0.12245,-0.08238,1.41499
167.680,0.08215,-0.07138,1.39263
167.690,-0.00056,-0.04389,1.34812
167.700,0.01361,-0.04965,1.33070
167.710,-0.06724,-0.05672,1.26863
167.720,-0.04386,-0.07114,1.23963
167.730,-0.09899,-0.08681,1.19840
167.740,-0.14091,-0.06509,1.15960
167.750,-0.13589,-0.11066,1.11745
167.760,-0.16781,-0.09896,1.11674
167.770,-0.16253,-0.11910,1.09644
167.780,-0.19660,-0.12731,1.08587
167.790,-0.19998,-0.12895,1.03127
167.800,-0.20891,-0.14070,1.01685
167.810,-0.19499,-0.12090,1.00266
167.820,-0.16073,-0.16689,0.96530
167.830,-0.19744,-0.13370,0.98130
167.840,-0.16622,-0.15935,0.93785
167.850,-0.18844,-0.14970,0.93068
167.860,-0.20430,-0.15651,0.86692
167.870,-0.15187,-0.16516,0.86772
167.880,-0.14283,-0.13197,0.84405
167.890,-0.14781,-0.16372,0.76375
167.900,-0.17181,-0.14125,0.72410
167.910,-0.13257,-0.13892,0.67894
167.920,-0.12994,-0.15551,0.63585
167.930,-0.14875,-0.17089,0.63294
167.940,-0.15204,-0.15791,0.57571
167.950,-0.12148,-0.10811,0.53002
167.960,-0.09160,-0.11616,0.51971
167.970,-0.08073,-0.11451,0.49462
167.980,-0.08693,-0.11891,0.53375
167.990,-0.04256,-0.06230,0.55225
168.000,0.00047,-0.10283,0.59608
168.010,-0.00922,-0.07046,0.66865
168.020,0.04963,-0.05039,0.72459
168.030,0.11076,-0.07320,0.82233
168.040,0.09418,-0.04855,0.91937
168.050,0.17707,-0.02858,1.00881
168.060,0.21760,0.01185,1.09841
168.070,0.20741,-0.00014,1.13161
168.080,0.22556,-0.00631,1.25398
168.090,0.26633,0.00522,1.36106
168.100,0.24696,0.03350,1.43794
168.110,0.19983,0.03139,1.45684
168.120,0.23219,0.08817,1.47179
168.130,0.22223,0.09968,1.46805
168.140,0.19841,0.09341,1.50840
168.150,0.13007,0.09668,1.46485
168.160,0.10115,0.12429,1.43530
168.170,0.08149,0.12976,1.42581
168.180,0.01460,0.10105,1.29678
168.190,-0.06055,0.10754,1.30857
168.200,-0.04876,0.14107,1.23083
168.210,-0.11744,0.13348,1.22302
168.220,-0.12572,0.14008,1.19933
168.230,-0.20359,0.10867,1.13665
168.240,-0.19943,0.10898,1.13150
168.250,-0.20121,0.12967,1.06708
168.260,-0.22093,0.10214,1.06737
168.270,-0.24470,0.07988,0.98576
168.280,-0.26570,0.09067,1.00252
168.290,-0.18072,0.09299,0.95226
168.300,-0.19704,0.12369,0.96446
168.310,-0.16835,0.06508,0.92424
168.320,-0.16281,0.07256,0.89490
168.330,-0.16004,0.10648,0.85641
168.340,-0.17045,0.03559,0.83708
168.350,-0.14790,0.06265,0.76979
168.360,-0.12412,0.02744,0.71566
168.370,-0.14699,0.04226,0.65683
168.380,-0.10639,0.07391,0.61723
168.390,-0.16894,0.03653,0.55019
168.400,-0.16313,0.01776,0.49329
168.410,-0.09957,-0.00970,0.50813
168.420,-0.11932,0.00099,0.46956
168.430,-0.04019,-0.01104,0.49179
168.440,-0.02661,-0.03243,0.52921
168.450,0.01175,-0.04918,0.54056
168.460,0.03600,-0.02595,0.61299
168.470,0.04192,-0.01234,0.68532
168.480,0.07124,0.00859,0.80547
168.490,0.17833,-0.03047,0.94170
168.500,0.16002,-0.01372,1.03273
168.510,0.25846,-0.05347,1.17336
168.520,0.26973,-0.03751,1.25726
168.530,0.27517,-0.07278,1.33371
168.540,0.29508,0.01813,1.41026
168.550,0.29324,-0.02579,1.51544
168.560,0.26544,-0.03020,1.53840
168.570,0.27182,-0.02724,1.53658
168.580,0.23435,0.00759,1.53944
168.590,0.16407,-0.05762,1.50556
168.600,0.09694,-0.07512,1.42591
168.610,0.07931,-0.02283,1.42825
168.620,-0.04386,-0.09547,1.34413
168.630,-0.04914,-0.05353,1.30106
168.640,-0.09325,-0.09015,1.22307
168.650,-0.16792,-0.08961,1.18852
168.660,-0.16689,-0.13691,1.12257
168.670,-0.21275,-0.06632,1.10153
168.680,-0.23970,-0.13580,1.07910
168.690,-0.21731,-0.15191,1.04273
168.700,-0.25847,-0.13620,0.98236
168.710,-0.21353,-0.16870,0.95525
168.720,-0.26056,-0.15508,0.93798
168.730,-0.20296,-0.19550,0.95472
168.740,-0.19507,-0.17280,0.94173
168.750,-0.19495,-0.19175,0.84003
168.760,-0.16642,-0.19771,0.78004
168.770,-0.16801,-0.20146,0.76791
168.780,-0.13937,-0.16362,0.66655
168.790,-0.14426,-0.18507,0.60683
168.800,-0.14096,-0.17644,0.54856
168.810,-0.13663,-0.15688,0.47713
168.820,-0.14047,-0.13324,0.43474
168.830,-0.12011,-0.16317,0.42696
168.840,-0.08538,-0.12709,0.42138
168.850,-0.06262,-0.13476,0.42051
168.860,0.00168,-0.10425,0.49102
168.870,0.02648,-0.06094,0.58446
168.880,0.08217,-0.11021,0.67680
168.890,0.09912,-0.06195,0.81620
168.900,0.19807,-0.02776,0.92062
168.910,0.21581,0.00510,1.10673
168.920,0.24763,0.04246,1.20259
168.930,0.33217,0.00435,1.32344
168.940,0.33109,0.08618,1.41480
168.950,0.33989,0.08690,1.50036
168.960,0.31718,0.08906,1.52241
168.970,0.27875,0.08039,1.58719
168.980,0.23372,0.11252,1.62658
168.990,0.20212,0.15677,1.58078
169.000,0.14812,0.14705,1.48564
169.010,0.05848,0.15100,1.46461
169.020,0.03505,0.14105,1.39930
169.030,-0.07338,0.17880,1.34924
169.040,-0.15374,0.16252,1.23373
169.050,-0.20745,0.16005,1.23202
169.060,-0.24292,0.16010,1.13412
169.070,-0.24186,0.14443,1.07037
169.080,-0.25127,0.13467,1.01806
169.090,-0.23588,0.11273,1.01833
169.100,-0.24486,0.12163,0.99771
169.110,-0.21647,0.08792,0.94252
169.120,-0.21836,0.12281,0.94466
169.130,-0.20413,0.08844,0.90140
169.140,-0.20224,0.08244,0.83971
169.150,-0.15085,0.07808,0.76074
169.160,-0.20119,0.05158,0.70803
169.170,-0.15792,0.03340,0.66905
169.180,-0.16175,0.05126,0.53824
169.190,-0.13552,0.07531,0.45238
169.200,-0.14123,0.04731,0.42401
169.210,-0.12468,0.04724,0.37895
169.220,-0.10672,-0.01085,0.34733
169.230,-0.04134,0.00571,0.41148
169.240,-0.02796,0.00086,0.42750
169.250,0.06080,0.02943,0.50704
169.260,0.08261,0.01588,0.66136
169.270,0.13678,-0.00859,0.80463
169.280,0.19237,-0.05363,0.97453
169.290,0.26108,-0.03351,1.04330
169.300,0.28389,-0.00025,1.22983
169.310,0.33192,-0.02221,1.32803
169.320,0.34688,-0.02139,1.47005
169.330,0.35327,-0.01098,1.55025
169.340,0.33547,-0.00552,1.56372
169.350,0.30064,-0.04958,1.63764
169.360,0.24321,-0.02905,1.61655
169.370,0.20936,-0.01660,1.59121
169.380,0.11537,-0.02929,1.49540
169.390,0.08500,-0.07850,1.49042
169.400,-0.03828,-0.07293,1.37434
169.410,-0.08597,-0.07554,1.29693
169.420,-0.17564,-0.10245,1.24488
169.430,-0.17671,-0.12049,1.15355
169.440,-0.24886,-0.16285,1.08359
169.450,-0.24231,-0.15807,1.08143
169.460,-0.26133,-0.16668,1.02267
169.470,-0.24191,-0.18915,1.01499
169.480,-0.24375,-0.17171,0.96251
169.490,-0.23926,-0.16504,0.97202
169.500,-0.21249,-0.19742,0.88202
169.510,-0.16121,-0.23770,0.81351
169.520,-0.17042,-0.19826,0.76445
169.530,-0.19628,-0.19016,0.67063
169.540,-0.14155,-0.18858,0.58027
169.550,-0.17475,-0.20145,0.54369
169.560,-0.13364,-0.20265,0.41949
169.570,-0.12450,-0.14960,0.41096
169.580,-0.10328,-0.14641,0.39234
169.590,-0.04963,-0.15069,0.35400
169.600,-0.06440,-0.14845,0.40111
169.610,0.01299,-0.09333,0.44923
169.620,0.08279,-0.09344,0.59210
169.630,0.10699,-0.04425,0.67462
169.640,0.16879,-0.02428,0.87161
169.650,0.23882,0.03902,1.01328
169.660,0.30411,0.02086,1.15705
169.670,0.31007,0.08693,1.30951
169.680,0.37375,0.07219,1.46158
169.690,0.34012,0.07957,1.52741
169.700,0.37969,0.09248,1.62779
169.710,0.33011,0.11474,1.65000
169.720,0.30670,0.15725,1.63392
169.730,0.21660,0.16510,1.61643
169.740,0.12277,0.13689,1.53149
169.750,0.03468,0.20239,1.46654
169.760,-0.02125,0.21699,1.38097
169.770,-0.09683,0.15311,1.27967
169.780,-0.13218,0.21021,1.22074
169.790,-0.22086,0.22092,1.12869
169.800,-0.19366,0.14623,1.09351
169.810,-0.22597,0.16556,1.02606
169.820,-0.26005,0.14883,1.00471
169.830,-0.21425,0.17469,0.97535
169.840,-0.25302,0.13512,0.96979
169.850,-0.21669,0.12169,0.90399
169.860,-0.22914,0.12610,0.84999
169.870,-0.15117,0.13560,0.80716
169.880,-0.20854,0.09007,0.78077
169.890,-0.19505,0.06923,0.62844
169.900,-0.17173,0.06098,0.59042
169.910,-0.12558,0.06874,0.50123
169.920,-0.12354,0.01888,0.46476
169.930,-0.12563,0.03622,0.37706
169.940,-0.08542,0.00999,0.34727
169.950,-0.07631,-0.00198,0.35513
169.960,-0.02345,-0.02241,0.39763
169.970,0.05298,0.00154,0.49255
169.980,0.07468,0.02956,0.58098
169.990,0.12858,-0.03493,0.79240
170.000,0.12554,0.01268,0.91190
170.010,0.15653,-0.01217,0.95641
170.020,0.16802,-0.02147,1.02186
170.030,0.20765,0.00566,1.09238
170.040,0.20225,0.02392,1.15508
170.050,0.22373,0.02650,1.22777
170.060,0.23919,0.00092,1.27393
170.070,0.24311,-0.00763,1.34309
170.080,0.27015,-0.00006,1.33221
170.090,0.24051,0.03976,1.37932
170.100,0.21704,-0.01778,1.37977
170.110,0.21867,0.00835,1.39957
170.120,0.20867,-0.02891,1.39945
170.130,0.18032,-0.03670,1.41761
170.140,0.15220,0.01197,1.37379
170.150,0.07830,-0.02699,1.39264
170.160,0.02719,-0.02650,1.36662
170.170,0.07056,-0.02428,1.32090
170.180,0.02203,-0.05758,1.25035
170.190,-0.01794,-0.05326,1.26741
170.200,-0.03253,-0.06233,1.19578
170.210,-0.03420,-0.04803,1.16467
170.220,-0.06767,-0.05267,1.15079
170.230,-0.09632,-0.07746,1.09519
170.240,-0.14909,-0.03040,1.11234
170.250,-0.15836,-0.07702,1.08159
170.260,-0.19896,-0.07988,1.10631
170.270,-0.14295,-0.06042,1.03670
170.280,-0.13456,-0.10998,1.01375
170.290,-0.13124,-0.10786,1.04331
170.300,-0.13758,-0.09640,0.95287
170.310,-0.14856,-0.13592,0.98093
170.320,-0.15008,-0.11504,0.95817
170.330,-0.14812,-0.07267,0.96757
170.340,-0.12771,-0.07996,0.98406
170.350,-0.13724,-0.10084,0.88391
170.360,-0.07653,-0.09673,0.89243
170.370,-0.13255,-0.11141,0.86563
170.380,-0.10619,-0.13006,0.82966
170.390,-0.13750,-0.08792,0.77174
170.400,-0.08988,-0.13832,0.74366
170.410,-0.09302,-0.09769,0.67317
170.420,-0.09692,-0.12411,0.69246
170.430,-0.10437,-0.11892,0.60368
170.440,-0.08013,-0.09431,0.57939
170.450,-0.08355,-0.05871,0.57354
170.460,-0.06537,-0.06430,0.55656
170.470,-0.01058,-0.07877,0.57503
170.480,-0.03023,-0.07620,0.56895
170.490,-0.00371,-0.05303,0.57793
170.500,-0.00118,-0.03189,0.60421
170.510,0.01777,-0.08434,0.69263
170.520,0.06074,-0.04108,0.73182
170.530,0.14075,-0.04854,0.75653
170.540,0.11528,-0.02045,0.86388
170.550,0.15853,-0.02954,0.91851
170.560,0.16384,-0.02862,0.97014
170.570,0.15214,-0.00692,1.05422
170.580,0.21490,0.02036,1.17473
170.590,0.29734,0.05501,1.25240
170.600,0.27533,0.03864,1.30377
170.610,0.30385,0.04892,1.33070
170.620,0.26507,0.08507,1.40103
170.630,0.21900,0.09330,1.43451
170.640,0.23119,0.13142,1.39650
170.650,0.24194,0.12521,1.46778
170.660,0.21335,0.09438,1.45777
170.670,0.17779,0.10904,1.48768
170.680,0.13263,0.14406,1.45783
170.690,0.12432,0.11714,1.38585
170.700,0.05618,0.13315,1.35971
170.710,0.03281,0.10920,1.31276
170.720,-0.00787,0.12003,1.25853
170.730,-0.05518,0.17308,1.19826
170.740,-0.09797,0.15195,1.17151
170.750,-0.11703,0.13575,1.13819
170.760,-0.09410,0.13732,1.13751
170.770,-0.12702,0.17925,1.08856
170.780,-0.14108,0.12878,1.04795
170.790,-0.18418,0.14757,1.02324
170.800,-0.19940,0.15099,1.02828
170.810,-0.14684,0.15727,0.99625
170.820,-0.14558,0.10560,0.96457
170.830,-0.15355,0.08842,0.94869
170.840,-0.15500,0.08775,0.98128
170.850,-0.16775,0.11760,0.91808
170.860,-0.11235,0.13579,0.91221
170.870,-0.09811,0.10418,0.81906
170.880,-0.12880,0.06859,0.83697
170.890,-0.12517,0.09858,0.78338
170.900,-0.08088,0.05866,0.73708
170.910,-0.11494,0.04491,0.63763
170.920,-0.06282,0.04874,0.62188
170.930,-0.09591,0.03795,0.56059
170.940,-0.09487,0.03018,0.51625
170.950,-0.07674,0.06375,0.47465
170.960,-0.07212,0.02457,0.47584
170.970,-0.02414,-0.00082,0.47425
170.980,-0.00635,0.03915,0.52918
170.990,0.02527,0.00529,0.53469
171.000,0.03944,0.00327,0.59416
171.010,0.06284,0.03343,0.68778
171.020,0.11088,0.00287,0.74577
171.030,0.14306,0.00650,0.82191
171.040,0.22114,0.01470,0.93994
171.050,0.24986,0.00648,1.02350
171.060,0.26181,0.00191,1.10669
171.070,0.27284,-0.03822,1.24683
171.080,0.34208,0.00309,1.34061
171.090,0.32467,0.03639,1.39917
171.100,0.31982,0.01387,1.46000
171.110,0.34327,-0.00957,1.49588
171.120,0.28142,0.00344,1.55824
171.130,0.25479,0.00207,1.53760
171.140,0.21755,-0.03248,1.51590
171.150,0.15003,0.00367,1.50936
171.160,0.13218,-0.02473,1.47028
171.170,0.05779,-0.04141,1.40809
171.180,0.00890,-0.01114,1.36331
171.190,-0.04401,-0.09267,1.29808
171.200,-0.08731,-0.08364,1.23237
171.210,-0.13165,-0.05650,1.19971
171.220,-0.14164,-0.06531,1.11546
171.230,-0.17314,-0.05543,1.07603
171.240,-0.18415,-0.14303,1.07254
171.250,-0.14524,-0.09007,1.02199
171.260,-0.19573,-0.14110,1.02856
171.270,-0.17529,-0.11619,0.99493
171.280,-0.16385,-0.13349,1.00771
171.290,-0.16807,-0.12187,0.91895
171.300,-0.14925,-0.14912,0.92364
171.310,-0.14285,-0.12844,0.85384
171.320,-0.12930,-0.16800,0.82033
171.330,-0.13714,-0.15425,0.77240
171.340,-0.12919,-0.14821,0.70360
171.350,-0.11406,-0.11616,0.64113
171.360,-0.14901,-0.12877,0.57613
171.370,-0.07348,-0.13514,0.50561
171.380,-0.05104,-0.11830,0.48111
171.390,-0.07716,-0.09934,0.45137
171.400,-0.04765,-0.10171,0.41553
171.410,-0.01288,-0.11609,0.41853
171.420,-0.02732,-0.06781,0.47649
171.430,0.05830,-0.06430,0.53701
171.440,0.07756,-0.05292,0.58598
171.450,0.18227,-0.04267,0.72805
171.460,0.18461,0.00427,0.82816
171.470,0.25713,0.02306,0.93588
171.480,0.28148,0.01405,1.11446
171.490,0.36741,0.03130,1.21004
171.500,0.34114,0.11115,1.37595
171.510,0.38974,0.10975,1.46409
171.520,0.37959,0.11255,1.52906
171.530,0.36068,0.14001,1.60212
171.540,0.32802,0.13415,1.61698
171.550,0.26764,0.15401,1.57718
171.560,0.17581,0.16999,1.58919
171.570,0.18768,0.19895,1.50971
171.580,0.09076,0.15940,1.48197
171.590,0.05774,0.17308,1.38676
171.600,-0.02163,0.17261,1.29854
171.610,-0.06121,0.21560,1.26296
171.620,-0.11668,0.19584,1.18147
171.630,-0.21873,0.17683,1.15787
171.640,-0.18232,0.18614,1.11693
171.650,-0.21538,0.17165,1.01937
171.660,-0.18896,0.14781,1.02342
171.670,-0.19592,0.19265,1.00905
171.680,-0.18525,0.15437,0.97041
171.690,-0.18891,0.17217,0.93811
171.700,-0.18684,0.10616,0.90007
171.710,-0.16327,0.13359,0.81223
171.720,-0.17882,0.08302,0.81543
171.730,-0.14549,0.14937,0.72682
171.740,-0.15609,0.05489,0.62479
171.750,-0.14976,0.11502,0.54591
171.760,-0.11213,0.06908,0.50628
171.770,-0.09429,0.05706,0.43400
171.780,-0.09092,0.06466,0.39434
171.790,-0.07840,0.02723,0.38097
171.800,-0.05693,0.05576,0.38634
171.810,-0.00477,0.05217,0.38768
171.820,0.03327,0.03098,0.49227
171.830,0.10359,0.03216,0.61598
171.840,0.13387,0.06268,0.74617
171.850,0.23860,0.03438,0.86920
171.860,0.27025,0.00313,1.03154
171.870,0.33859,0.03115,1.20771
171.880,0.38672,0.00249,1.35385
171.890,0.39848,-0.00473,1.45416
171.900,0.41349,0.01617,1.56071
171.910,0.34327,-0.01905,1.61443
171.920,0.34367,-0.00363,1.65283
171.930,0.32806,0.00219,1.63773
171.940,0.25525,0.01912,1.59622
171.950,0.21174,-0.01519,1.59214
171.960,0.13390,-0.06729,1.52137
171.970,0.03109,-0.07506,1.40696
171.980,-0.04978,-0.02598,1.33329
171.990,-0.12492,-0.08558,1.25184
172.000,-0.16451,-0.11604,1.18107
172.010,-0.19896,-0.11881,1.12445
172.020,-0.22470,-0.09573,1.09962
172.030,-0.24043,-0.12184,1.01762
172.040,-0.21244,-0.12289,0.99528
172.050,-0.17688,-0.14717,0.99581
172.060,-0.17753,-0.17785,0.94684
172.070,-0.18608,-0.19912,0.92715
172.080,-0.14338,-0.18565,0.85081
172.090,-0.14308,-0.16986,0.79213
172.100,-0.14025,-0.19684,0.70602
172.110,-0.13362,-0.15175,0.65535
172.120,-0.12906,-0.18692,0.56251
172.130,-0.10478,-0.19267,0.44510
172.140,-0.10443,-0.14956,0.41631
172.150,-0.10529,-0.12159,0.38219
172.160,-0.08162,-0.09162,0.34651
172.170,-0.02575,-0.13601,0.37977
172.180,0.02086,-0.05549,0.44568
172.190,0.05924,-0.05865,0.50594
172.200,0.10295,-0.05173,0.63369
172.210,0.21425,-0.00159,0.76022
172.220,0.27298,0.03664,0.93867
172.230,0.27011,0.00089,1.07214
172.240,0.38429,0.05056,1.26147
172.250,0.38676,0.07233,1.41989
172.260,0.41075,0.11870,1.48770
172.270,0.42638,0.15687,1.61709
172.280,0.41359,0.14880,1.64028
172.290,0.35899,0.15903,1.64320
172.300,0.28634,0.18894,1.63424
172.310,0.18476,0.18792,1.59383
172.320,0.09551,0.15907,1.51929
172.330,0.07562,0.21985,1.47106
172.340,0.01027,0.23347,1.35890
172.350,-0.09960,0.23673,1.28895
172.360,-0.14405,0.19098,1.25075
172.370,-0.19155,0.22261,1.14161
172.380,-0.21943,0.23523,1.08385
172.390,-0.19981,0.24729,1.04506
172.400,-0.21853,0.19664,1.04135
172.410,-0.21980,0.19574,0.98636
172.420,-0.14829,0.14415,0.96053
172.430,-0.21349,0.12875,0.90153
172.440,-0.15715,0.15778,0.85961
172.450,-0.17440,0.08407,0.82301
172.460,-0.14494,0.11486,0.70153
172.470,-0.13017,0.12781,0.61398
172.480,-0.10946,0.10160,0.55534
172.490,-0.12465,0.09051,0.47717
172.500,-0.11716,0.06545,0.41149
172.510,-0.10045,0.04939,0.36362
172.520,-0.09378,0.09296,0.34725
172.530,-0.02744,0.06792,0.34968
172.540,0.00768,0.05458,0.43131
172.550,0.06232,0.03354,0.50190
172.560,0.11129,0.01739,0.59635
172.570,0.17226,0.04735,0.75610
172.580,0.26333,0.01666,0.84259
172.590,0.31958,0.02157,1.06467
172.600,0.37761,0.02943,1.23491
172.610,0.39341,0.01812,1.35196
172.620,0.43265,0.04121,1.49596
172.630,0.39766,-0.02062,1.56432
172.640,0.38240,0.00182,1.64075
172.650,0.37171,0.03691,1.62935
172.660,0.30954,0.00468,1.66136
172.670,0.21901,-0.02575,1.60226
